num,sf,shift,LM,MW,C,N,P,O,cansmi,envlab,mw,P_oxidation_state,P_valence
Lan2-CMP12,C17H13N4O4P,-24.9,CDCl3,368.283281,17,4,1,4,[O-][n+]1nn(c2c1cccn2)P(=O)(Oc1ccccc1)Oc1ccccc1,N1O1O1O2,368.289,5,5.0
Lan2-CMP17,C17H15ClN3PS,65.8,CDCl3,359.812861,17,3,1,0,ClP(=S)(c1ccccc1)/N=c/1\ncccn1Cc1ccccc1,C1Cl1N1S2,359.8220000000001,5,5.0
Lan2-CMP19,C17H15N2O6P,-25.0,CDCl3,374.284561,17,2,1,6,CCOC(=O)/C(=[N+](/P(=O)(Oc1ccccc1)Oc1ccccc1)\[O-])/C#N,N1O1O1O2,374.2890000000001,5,5.0
Lan2-CMP20,C17H15N2O6P,-13.2,CDCl3,374.284561,17,2,1,6,CCOC(=O)/C(=N/OP(=O)(Oc1ccccc1)Oc1ccccc1)/C#N,O1O1O1O2,374.2890000000001,5,5.0
Lan2-CMP21,C12H13O3P,39.29,CDCl3,236.203581,12,0,1,3,OC(P(=O)(O)C)c1ccc2c(c1)cccc2,C1C1O1O2,236.207,5,5.0
Lan2-CMP22,C17H16ClN2O5P,18.0,CDCl3,394.746101,17,2,1,5,CCOP(=O)(C(c1c(=O)oc2c(c1Cl)cccc2)C(C#N)C#N)OCC,C1O1O1O2,394.75100000000015,5,5.0
Lan2-CMP23,C17H16Cl2NO4PS2,-18.56,CDCl3,464.323001,17,1,1,4,CCCCSC(=O)NP1(=O)Oc2ccc(cc2Sc2c(O1)ccc(c2)Cl)Cl,N1O1O1O2,464.3320000000001,5,5.0
Lan2-CMP24,C17H16Cl2NO5PS,-9.48,CDCl3,448.257401,17,1,1,5,CC(COC(=O)NP1(=O)Oc2ccc(cc2Sc2c(O1)ccc(c2)Cl)Cl)C,N1O1O1O2,448.26400000000007,5,5.0
Lan2-CMP25,C17H16FN4O3PS,62.65,CDCl3,406.3711042,17,4,1,3,COP(=S)(Oc1ccc(cc1)F)O/N=C(/c1ccccc1)\Cn1cncn1,O1O1O1S2,406.3790000000001,5,5.0
Lan2-CMP26,C17H16NOP,28.8,CDCl3,281.288801,17,1,1,1,CC1CC1(C#N)P(=O)(c1ccccc1)c1ccccc1,C1C1C1O2,281.295,5,5.0
Lan2-CMP27,C17H16NO3P,19.43,CDCl3,313.287601,17,1,1,3,CC1CC1(C#N)P(=O)(Oc1ccccc1)Oc1ccccc1,C1O1O1O2,313.293,5,5.0
Lan2-CMP30,C17H16NPS,51.06,CDCl3,297.354401,17,1,1,0,CC1CC1(C#N)P(=S)(c1ccccc1)c1ccccc1,C1C1C1S2,297.36300000000006,5,5.0
Lan2-CMP32,C17H16N3OPS,9.52,CDCl3,341.367201,17,3,1,1,CSc1ncc2n1-c1ccccc1N(P2(=O)c1ccccc1)C,C1C1N1O2,341.3760000000001,5,5.0
Lan2-CMP33,C17H19BrNO3PS,13.88,CDCl3,428.280421,17,1,1,3,[NH3+]C(P(=O)(c1ccccc1)OOc1ccccc1)c1ccsc1.[Br-],C1C1O1O2,426.2720000000001,5,5.0
Lan2-CMP35,C17H17ClNO3P,37.8,CDCl3,349.748541,17,1,1,3,O=C1N(C)C(=O)C2C1C1C=C(C2(C)CP1(=O)c1ccccc1)Cl,C1C1C1O2,349.7539999999999,5,5.0
Lan2-CMP36,C17H17ClNO3P,37.5,CDCl3,349.748541,17,1,1,3,O=C1N(C)C(=O)C2C1C1C(=C(C2CP1(=O)c1ccccc1)Cl)C,C1C1C1O2,349.754,5,5.0
Lan2-CMP39,C17H17N2OP,28.1,CDCl3,296.303441,17,2,1,1,CN(/C=C(/P(=O)(c1ccccc1)c1ccccc1)\C#N)C,C1C1C1O2,296.31000000000006,5,5.0
Lan2-CMP40,C17H17N2OP,19.2,CDCl3,296.303441,17,2,1,1,Cn1nc(c(c1)P(=O)(c1ccccc1)c1ccccc1)C,C1C1C1O2,296.31000000000006,5,5.0
Lan2-CMP41,C17H17N2OPS,17.1,CDCl3,328.368441,17,2,1,1,CSc1ncc(n1C)P(=O)(c1ccccc1)c1ccccc1,C1C1C1O2,328.37700000000007,5,5.0
Lan2-CMP42,C17H17N2O3P,13.43,CDCl3,328.302241,17,2,1,3,COOP(=O)(c1cc(n(n1)c1ccccc1)c1ccccc1)C,C1C1O1O2,328.30800000000005,5,5.0
Lan2-CMP43,C17H17N2O3P,14.21,CDCl3,328.302241,17,2,1,3,COOP(=O)(c1cc(n(n1)c1ccccc1)c1ccccc1)C,C1C1O1O2,328.30800000000005,5,5.0
Lan2-CMP51,C17H17N2PS2,26.1,CDCl3,344.434041,17,2,1,0,CSc1ncc(n1C)P(=S)(c1ccccc1)c1ccccc1,C1C1C1S2,344.44500000000005,5,5.0
Lan2-CMP52,C17H17N4OP,41.5,CDCl3,324.316841,17,4,1,1,CC1=Nc2nc3c(n2P(=O)(N1Cc1ccccc1)C)cccc3,C1N1N1O2,324.324,5,5.0
Lan2-CMP53,C17H17N4OP,41.0,CDCl3,324.316841,17,4,1,1,CCC1=Nc2nc3c(n2P(=O)(N1c1ccccc1)C)cccc3,C1N1N1O2,324.32400000000007,5,5.0
Lan2-CMP54,C17H17N4O3PS,62.35,CDCl3,388.380641,17,4,1,3,COP(=S)(Oc1ccccc1)O/N=C(/c1ccccc1)\Cn1ncnc1,O1O1O1S2,388.38900000000007,5,5.0
Lan2-CMP56,C17H17O3P,36.6,CDCl3,300.288841,17,0,1,3,CCO/C=C/CP1(=O)Oc2ccccc2-c2c1cccc2,C1C1O1O2,300.29400000000004,5,5.0
Lan2-CMP58,C17H17O3P,28.23,CDCl3,300.288841,17,0,1,3,COP(=O)(Cc1c2ccccc2cc2c1cccc2)OC,C1O1O1O2,300.29400000000004,5,5.0
Lan2-CMP59,C17H17O4P,29.3,CDCl3,316.288241,17,0,1,4,COP(=O)(C1=C(OCc2c1cccc2)c1ccccc1)OC,C1O1O1O2,316.29300000000006,5,5.0
Lan2-CMP60,C17H17O6P,0.8,CDCl3,348.287041,17,0,1,6,COP(=O)(C(=O)c1ccccc1COC(=O)c1ccccc1)OC,C1O1O1O2,348.29100000000005,5,5.0
Lan2-CMP61,C17H17O8P,-11.3,CDCl3,380.285841,17,0,1,8,COc1cc(C=O)ccc1OP(=O)(Oc1ccc(cc1OC)C=O)OC,O1O1O1O2,380.2890000000001,5,5.0
Lan2-CMP66,C17H18ClN2OPS2,61.2,CDCl3,396.894381,17,2,1,1,Cc1ccccc1OP(=S)(/N=C\1/SCCN1Cc1ccccc1)Cl,Cl1N1O1S2,396.9050000000001,5,5.0
Lan2-CMP67,C17H18ClN2O3P,32.8,CDCl3,364.763181,17,2,1,3,CCOP1(=O)CN(Cc2ccccc2)C(=O)c2c(N1)ccc(c2)Cl,C1N1O1O2,364.769,5,5.0
Lan2-CMP70,C17H18IN2PS,30.6,CDCl3,440.281451,17,2,1,0,Cn1cc[n+](c1P(=S)(c1ccccc1)c1ccccc1)C.[I-],C1C1C1S2,440.2900000000001,5,5.0
Lan2-CMP73,C17H18NO5P,14.9,CDCl3,347.302281,17,1,1,5,COP(=O)(C1(OC(=O)c2c(N1C)cccc2)c1ccccc1)OC,C1O1O1O2,347.3070000000001,5,5.0
Lan2-CMP74,C17H18NO5P,23.1,CDCl3,347.302281,17,1,1,5,O=C(NC(P1(=O)OCCO1)c1ccccc1)OCc1ccccc1,C1O1O1O2,347.3070000000001,5,5.0
Lan2-CMP78,C17H18N3O3P,21.7,CDCl3,343.316881,17,3,1,3,COP(=O)(Cc1nc(nn1c1ccccc1)c1ccccc1)OC,C1O1O1O2,343.3230000000001,5,5.0
Lan2-CMP79,C17H18N5OP,28.0,CDCl3,339.331481,17,5,1,1,CC1=Nc2nc3c(n2P(=O)(N1c1ccccc1)N(C)C)cccc3,N1N1N1O2,339.33900000000006,5,5.0
Lan2-CMP81,C17H18N5PS,50.86,CDCl3,355.397081,17,5,1,0,CC1=Nc2nc3c(n2P(=S)(N1c1ccccc1)N(C)C)cccc3,N1N1N1S2,355.4070000000001,5,5.0
Lan2-CMP82,C17H19BrNO5P,20.44,CDCl3,428.214221,17,1,1,5,COP(=O)(C(c1ccc(cc1)Br)NC(=O)OCc1ccccc1)OC,C1O1O1O2,428.21900000000016,5,5.0
Lan2-CMP83,C17H19ClNO5P,20.61,CDCl3,383.763221,17,1,1,5,COP(=O)(C(c1ccc(cc1)Cl)NC(=O)OCc1ccccc1)OC,C1O1O1O2,383.76800000000014,5,5.0
Lan2-CMP84,C17H19ClN3O2PS2,53.4,CDCl3,427.908421,17,3,1,2,CCC1=NN(P(=S)(N1Cc1ccccc1)Cl)S(=O)(=O)c1ccc(cc1)C,Cl1N1N1S2,427.91900000000015,5,5.0
Lan2-CMP85,C17H21ClN3O5P,6.32,CDCl3,413.792501,17,3,1,5,Clc1ccc(cn1)CNP1(=O)OCC(C(O1)c1ccc(cc1)[N+](=O)[O-])(C)C,N1O1O1O2,411.78200000000015,5,5.0
Lan2-CMP86,C17H21ClN3O5P,6.31,CDCl3,413.792501,17,3,1,5,Clc1ccc(cn1)CNP1(=O)OCC(C(O1)c1ccc(cc1)[N+](=O)[O-])(C)C,N1O1O1O2,411.78200000000015,5,5.0
Lan2-CMP87,C17H19Cl2N2O3P,6.51,CDCl3,401.224121,17,2,1,3,Clc1ccc(cc1)C1OP(=O)(NCc2ccc(nc2)Cl)OCC1(C)C,N1O1O1O2,401.2300000000001,5,5.0
Lan2-CMP89,C17H19ClNO6P,21.2,CDCl3,399.762621,17,1,1,6,OCCOP(=O)(C(c1ccc(cc1)Cl)NC(=O)OCc1ccccc1)O,C1O1O1O2,399.76700000000017,5,5.0
Lan2-CMP93,C17H19N2OPS2,91.7,CDCl3,362.449321,17,2,1,1,CCCC1=NN(P(=S)(S1)c1ccc(cc1)OC)c1ccccc1,C1N1S1S2,362.4600000000001,5,5.0
Lan2-CMP94,C17H19N2O2P,18.0,CDCl3,314.318721,17,2,1,2,Cc1ccc(cc1)N1C(=O)CCN(P1(=O)c1ccccc1)C,C1N1N1O2,314.325,5,5.0
Lan2-CMP95,C17H19N2O8P,20.4,CDCl3,410.315121,17,2,1,8,OCCOP(=O)(C(c1ccc(cc1)[N+](=O)[O-])NC(=O)OCc1ccccc1)O,C1O1O1O2,410.3190000000001,5,5.0
Lan2-CMP97,C17H19O2P,30.9,CDCl3,286.305321,17,0,1,2,O=P(c1ccccc1)(c1ccccc1)C1CCCOC1,C1C1C1O2,286.31100000000004,5,5.0
Lan2-CMP98,C17H19O3PS,102.8,CDCl3,334.369721,17,0,1,3,COP(=S)(C(c1ccccc1)CC(=O)c1ccccc1)OC,C1O1O1S2,334.37700000000007,5,5.0
Lan2-CMP99,C17H19O3PS,55.8,CDCl3,334.369721,17,0,1,3,CC1CC(C)OP(=S)(O1)Oc1ccc(cc1)c1ccccc1,O1O1O1S2,334.37700000000007,5,5.0
Lan2-CMP100,C17H19O10P,27.9,CDCl3,414.300521,17,0,1,10,COC(=O)C(C(P(=O)(OC)OC)C(=O)OC)c1c(=O)oc2c(c1O)cccc2,C1O1O1O2,414.30300000000017,5,5.0
Lan2-CMP102,C17H20ClFNO3P,20.92,CDCl3,371.7707642,17,1,1,3,CCOP(=O)(C(c1c(F)cccc1Cl)Nc1ccccc1)OCC,C1O1O1O2,371.7760000000001,5,5.0
Lan2-CMP103,C17H20ClN2OPS,46.68,CDCl3,366.845261,17,2,1,1,Clc1ccc(cc1)NC(=S)N(CP(=O)(C)C)Cc1ccccc1,C1C1C1O2,366.8540000000001,5,5.0
Lan2-CMP104,C17H20ClN2O2P,46.18,CDCl3,350.779661,17,2,1,2,Clc1cccc(c1)NC(=O)N(CP(=O)(C)C)Cc1ccccc1,C1C1C1O2,350.78600000000006,5,5.0
Lan2-CMP105,C17H20ClN2O2P,46.14,CDCl3,350.779661,17,2,1,2,Clc1ccc(cc1)NC(=O)N(CP(=O)(C)C)Cc1ccccc1,C1C1C1O2,350.78600000000006,5,5.0
Lan2-CMP106,C17H20ClN2O2PS,69.46,CDCl3,382.844661,17,2,1,2,Clc1ccccc1C1OP(=S)(NCc2cccnc2)OCC1(C)C,N1O1O1S2,382.8530000000001,5,5.0
Lan2-CMP107,C17H20ClN2O2PS,70.13,CDCl3,382.844661,17,2,1,2,Clc1ccccc1C1OP(=S)(NCc2cccnc2)OCC1(C)C,N1O1O1S2,382.8530000000001,5,5.0
Lan2-CMP108,C17H20ClN2O2PS,68.83,CDCl3,382.844661,17,2,1,2,Clc1ccccc1C1OP(=S)(NCc2cccnc2)OCC1(C)C,N1O1O1S2,382.8530000000001,5,5.0
Lan2-CMP109,C17H20ClN2O3P,6.5,CDCl3,366.779061,17,2,1,3,Clc1ccc(cn1)CNP1(=O)OCC(C(O1)c1ccccc1)(C)C,N1O1O1O2,366.7850000000001,5,5.0
Lan2-CMP110,C17H20ClN2O3P,6.81,CDCl3,366.779061,17,2,1,3,Clc1ccc(cc1)C1OP(=O)(OCC1(C)C)NCc1cccnc1,N1O1O1O2,366.785,5,5.0
Lan2-CMP111,C17H20ClN2O4P,24.24,CDCl3,382.778461,17,2,1,4,COP(=O)(C(c1ccc(cc1)C)NNC(=O)c1ccc(cc1)Cl)OC,C1O1O1O2,382.7840000000001,5,5.0
Lan2-CMP112,C17H20Cl2NO4P,24.83,CDCl3,404.224761,17,1,1,4,CCOP(=O)(C(c1ccc(cc1)O)Nc1ccc(cc1Cl)Cl)OCC,C1O1O1O2,404.2300000000002,5,5.0
Lan2-CMP114,C17H20FN2O2PS,70.06,CDCl3,366.3900642,17,2,1,2,Fc1cccc(c1)C1OP(=S)(NCc2cccnc2)OCC1(C)C,N1O1O1S2,366.39800000000014,5,5.0
Lan2-CMP115,C17H20FN2O2PS,68.91,CDCl3,366.3900642,17,2,1,2,Fc1cccc(c1)C1OP(=S)(NCc2cccnc2)OCC1(C)C,N1O1O1S2,366.39800000000014,5,5.0
Lan2-CMP117,C17H20NO2P,33.8,CDCl3,301.319961,17,1,1,2,CCN(CP1(=O)Oc2ccccc2-c2c1cccc2)CC,C1C1O1O2,301.3260000000001,5,5.0
Lan2-CMP119,C17H20NO2P,41.6,CDCl3,301.319961,17,1,1,2,Cc1ccccc1C1NCCCOP1(=O)c1ccccc1,C1C1O1O2,301.326,5,5.0
Lan2-CMP124,C17H20NO5P,-15.8,CDCl3,349.318161,17,1,1,5,COP1(OC)(OC)OC(=C(N1O)c1ccccc1)c1ccccc1,N1O1O1O1O1,349.32300000000004,5,5.0
Lan2-CMP125,C17H20NO6P,22.3,CDCl3,365.317561,17,1,1,6,OCCOP(=O)(C(c1ccccc1)NC(=O)OCc1ccccc1)O,C1O1O1O2,365.3220000000001,5,5.0
Lan2-CMP128,C17H20N3O2PS,-3.6,CDCl3,361.398361,17,3,1,2,CCOP(=O)(c1ccc(cc1)C)NNc1nc2c(s1)cccc2C,C1N1O1O2,361.4070000000001,5,5.0
Lan2-CMP130,C17H20N3O3PS,3.3,CDCl3,377.397761,17,3,1,3,CCOP(=O)(c1cccc(c1)OC)NNc1sc2c(n1)c(C)ccc2,C1N1O1O2,377.4060000000001,5,5.0
Lan2-CMP131,C17H20N3O4PS,70.46,CDCl3,393.397161,17,3,1,4,[O-][N+](=O)c1ccc(cc1)C1OP(=S)(OCC1(C)C)NCc1cccnc1,N1O1O1S2,393.4050000000001,5,5.0
Lan2-CMP132,C17H20N3O4PS,70.18,CDCl3,393.397161,17,3,1,4,[O-][N+](=O)c1ccc(cc1)C1OP(=S)(OCC1(C)C)NCc1cccnc1,N1O1O1S2,393.4050000000001,5,5.0
Lan2-CMP133,C17H20N3O4PS,61.44,CDCl3,393.397161,17,3,1,4,[O-][N+](=O)c1ccccc1C1OP(=S)(NCc2cccnc2)OCC1(C)C,N1O1O1S2,393.40500000000014,5,5.0
Lan2-CMP138,C17H21BrNO4P,24.85,CDCl3,414.230701,17,1,1,4,CCOP(=O)(C(c1ccc(cc1)O)Nc1ccc(cc1)Br)OCC,C1O1O1O2,414.23600000000016,5,5.0
Lan2-CMP140,C17H21ClNO4PS,63.9,CDCl3,401.844701,17,1,1,4,CCOC(=O)c1ccn(c1c1ccc(cc1)Cl)P(=S)(OCC)OCC,N1O1O1S2,401.8520000000002,5,5.0
Lan2-CMP147,C17H21N2O2P,45.73,CDCl3,316.334601,17,2,1,2,O=C(N(CP(=O)(C)C)Cc1ccccc1)Nc1ccccc1,C1C1C1O2,316.341,5,5.0
Lan2-CMP148,C17H21N2O2PS,69.68,CDCl3,348.399601,17,2,1,2,S=P1(NCc2cccnc2)OCC(C(O1)c1ccccc1)(C)C,N1O1O1S2,348.4080000000001,5,5.0
Lan2-CMP149,C17H21N2O2PS,68.92,CDCl3,348.399601,17,2,1,2,S=P1(NCc2cccnc2)OCC(C(O1)c1ccccc1)(C)C,N1O1O1S2,348.4080000000001,5,5.0
Lan2-CMP151,C17H21N2O2PS,42.73,CDCl3,348.399601,17,2,1,2,S=C(Nc1ccccc1OCP(=O)(C)C)NCc1ccccc1,C1C1C1O2,348.408,5,5.0
Lan2-CMP154,C17H21N2O2PS,42.38,CDCl3,348.399601,17,2,1,2,S=C(Nc1ccc(cc1)OCP(=O)(C)C)NCc1ccccc1,C1C1C1O2,348.408,5,5.0
Lan2-CMP156,C17H21N2O2PS,72.7,CDCl3,348.399601,17,2,1,2,COP(=S)(c1ccccc1)NCCC(=O)NCc1ccccc1,C1N1O1S2,348.4080000000001,5,5.0
Lan2-CMP160,C17H21N2O4P,24.3,CDCl3,348.333401,17,2,1,4,COP(=O)(C(c1ccc(cc1)C)NNC(=O)c1ccccc1)OC,C1O1O1O2,348.33900000000006,5,5.0
Lan2-CMP161,C17H21N2O5P,21.4,CDCl3,364.332801,17,2,1,5,CCOP(=O)(C(c1ccc(cc1)[N+](=O)[O-])Nc1ccccc1)OCC,C1O1O1O2,364.33800000000014,5,5.0
Lan2-CMP162,C17H21N2O6P,25.82,CDCl3,380.332201,17,2,1,6,CCOP(=O)(C(c1ccc(cc1)O)Nc1ccc(cc1)[N+](=O)[O-])OCC,C1O1O1O2,380.3370000000002,5,5.0
Lan2-CMP163,C17H21N2O6PS,63.6,CDCl3,412.397201,17,2,1,6,CCOC(=O)c1ccn(c1c1ccc(cc1)[N+](=O)[O-])P(=S)(OCC)OCC,N1O1O1S2,412.40400000000017,5,5.0
Lan2-CMP164,C17H21OPS3,39.0,CDCl3,368.516801,17,0,1,1,COc1ccc(cc1)P1(=S)SC2(S1)C1CC3CC2CC(C1)C3,C1S1S1S2,368.5290000000002,5,5.0
Lan2-CMP165,C17H21O5P,28.17,CDCl3,336.319401,17,0,1,5,COP(=O)(CC(c1ccc(cc1)O)(c1ccc(cc1)O)C)OC,C1O1O1O2,336.32400000000007,5,5.0
Lan2-CMP166,C17H21O5P,19.84,CDCl3,336.319401,17,0,1,5,CCOP(=O)(/C=C/C=C/C=C/c1ccc2c(c1)OCO2)OCC,C1O1O1O2,336.3240000000002,5,5.0
Lan2-CMP167,C17H21O8P,-11.5,CDCl3,384.317601,17,0,1,8,COc1cc(CO)ccc1OP(=O)(Oc1ccc(cc1OC)CO)OC,O1O1O1O2,384.32100000000014,5,5.0
Lan2-CMP173,C17H22F3N6O2PS,53.6,CDCl3,462.4295506,17,6,1,2,Nc1cc(ccc1n1ncnc1P(=S)(N1CCOCC1)N1CCOCC1)C(F)(F)F,C1N1N1S2,462.43800000000033,5,5.0
Lan2-CMP178,C17H22NO3P,15.1,CDCl3,319.335241,17,1,1,3,CCN(CP(=O)(c1ccccc1c1ccccc1O)O)CC,C1C1O1O2,319.3410000000001,5,5.0
Lan2-CMP183,C17H22NO5PS,11.3,CDCl3,383.399041,17,1,1,5,CCOP(=O)(c1c(sc(c1C(=O)OCC)N)c1ccccc1)OCC,C1O1O1O2,383.4060000000001,5,5.0
Lan2-CMP185,C17H22NO6P,-2.36,CDCl3,367.333441,17,1,1,6,CCOP(=O)(C(=O)C(N1C(=O)c2c(C1=O)cccc2)C(C)C)OCC,C1O1O1O2,367.33800000000014,5,5.0
Lan2-CMP186,C17H22NO7P,19.75,CDCl3,383.332841,17,1,1,7,CCOP(=O)(C(C1(O)/C(=N/O)/C=Cc2c1cccc2)C(=O)OC)OCC,C1O1O1O2,383.3370000000002,5,5.0
Lan2-CMP188,C17H22N3O3P,9.7,CDCl3,347.348641,17,3,1,3,COP(=O)(Oc1ccccc1)NCCC(=N)Nc1ccc(cc1)C,N1O1O1O2,347.3550000000001,5,5.0
Lan2-CMP191,C17H23ClNO4PS,70.9,CDCl3,403.860581,17,1,1,4,CCOC(=O)C1=CCN(C1c1ccc(cc1)Cl)P(=S)(OCC)OCC,N1O1O1S2,403.8680000000002,5,5.0
Lan2-CMP192,C17H23ClNO4PS,70.7,CDCl3,403.860581,17,1,1,4,CCOC(=O)C1=CCN(C1c1ccccc1Cl)P(=S)(OCC)OCC,N1O1O1S2,403.8680000000002,5,5.0
Lan2-CMP196,C17H23N2O5P,19.96,CDCl3,366.348681,17,2,1,5,CCOc1ccc(cc1OC)C(P(=O)(OCC)OCC)C(C#N)C#N,C1O1O1O2,366.3540000000001,5,5.0
Lan2-CMP197,C17H23N2O6PS,70.8,CDCl3,414.413081,17,2,1,6,CCOC(=O)C1=CCN(C1c1ccc(cc1)[N+](=O)[O-])P(=S)(OCC)OCC,N1O1O1S2,414.4200000000002,5,5.0
Lan2-CMP198,C17H23N2O6PS,68.5,CDCl3,414.413081,17,2,1,6,CCOP(=S)(N1[C@H](C)C=C([C@H]1c1ccc(cc1)[N+](=O)[O-])C(=O)OC)OCC,N1O1O1S2,414.4200000000002,5,5.0
Lan2-CMP199,C17H23N4O2PS,61.0,CDCl3,378.428881,17,4,1,2,CCN(P(=S)(c1ccccc1)/N=c/1\ncccn1CC(=O)OC)CC,C1N1N1S2,378.4380000000002,5,5.0
Lan2-CMP200,C17H23N4O2PS,53.8,CDCl3,378.428881,17,4,1,2,CCN(P(=S)(c1ccccc1)/N=c/1\ncccn1CC(=O)OC)CC,C1N1N1S2,378.4380000000002,5,5.0
Lan2-CMP204,C17H23O4P,19.83,CDCl3,322.335881,17,0,1,4,CCOP(=O)(/C=C/C=C/C=C/c1ccc(cc1)OC)OCC,C1O1O1O2,322.3410000000001,5,5.0
Lan2-CMP206,C17H24ClO4P,19.883,CDCl3,358.796821,17,0,1,4,Clc1ccc(cc1)/C=C/C=C/C(P(=O)(OC(C)C)OC(C)C)O,C1O1O1O2,358.8020000000001,5,5.0
Lan2-CMP211,C17H24NO5P,-5.89,CDCl3,353.349921,17,1,1,5,O=C(C1CCCN1P1(=O)OCC(CO1)(C)C)OCc1ccccc1,N1O1O1O2,353.3550000000001,5,5.0
Lan2-CMP212,C17H24NO6P,12.03,CDCl3,369.349321,17,1,1,6,CCOP(=O)(C(=O)C1CCCN1C(=O)OCc1ccccc1)OCC,C1O1O1O2,369.354,5,5.0
Lan2-CMP214,C17H24NO7P,22.94,CDCl3,385.348721,17,1,1,7,CCOP(=O)(C(C(C(=O)OCC)C#N)c1ccc(c(c1)OC)O)OCC,C1O1O1O2,385.3530000000001,5,5.0
Lan2-CMP216,C17H25ClN3O2P,11.64,CDCl3,369.826061,17,3,1,2,O=C(c1ccc(cc1)Cl)NP(=O)(N1CCCCC1)N1CCCCC1,N1N1N1O2,369.83300000000025,5,5.0
Lan2-CMP217,C17H25ClN3O2P,8.86,CDCl3,369.826061,17,3,1,2,O=C(c1ccc(cc1)Cl)NP(=O)(NC1CCCC1)NC1CCCC1,N1N1N1O2,369.83300000000025,5,5.0
Lan2-CMP218,C17H25Cl2O4P,18.7,CDCl3,395.257761,17,0,1,4,CCCC/C(=C\P(=O)(OCC)OCC)/C(c1ccc(cc1Cl)Cl)O,C1O1O1O2,395.263,5,5.0
Lan2-CMP220,C17H25O3PS,31.81,CDCl3,340.417361,17,0,1,3,C=CCSC1(CP(=O)(OC)OC)C2C3CC4C1C1C2CC3C41,C1O1O1O2,340.425,5,5.0
Lan2-CMP222,C17H25O5P,28.6,CDCl3,340.351161,17,0,1,5,CCOC(=O)C1=CC(=C/C=C/C=C/C)CCC1P(=O)(OC)OC,C1O1O1O2,340.3560000000001,5,5.0
Lan2-CMP223,C17H25O6P,-6.43,CDCl3,356.350561,17,0,1,6,CC(OP1(OC(C)C)(OC(C)C)Oc2c(O1)c1c(o2)cccc1)C,O1O1O1O1O1,356.3550000000001,5,5.0
Lan2-CMP225,C17H25O6P,-6.68,CDCl3,356.350561,17,0,1,6,CCOP(=O)(O/C(=C\CC(=O)OC(C)C)/c1ccccc1)OCC,O1O1O1O2,356.3550000000001,5,5.0
Lan2-CMP226,C17H25O6P,-6.75,CDCl3,356.350561,17,0,1,6,CCOC(=O)C/C=C(/c1ccc(cc1)C)\OP(=O)(OCC)OCC,O1O1O1O2,356.3550000000002,5,5.0
Lan2-CMP228,C17H25O7P,-6.76,CDCl3,372.349961,17,0,1,7,CCOP(=O)(O/C(=C\CC(=O)OCC)/c1ccc(cc1)OC)OCC,O1O1O1O2,372.3540000000001,5,5.0
Lan2-CMP229,C17H25O7P,-6.73,CDCl3,372.349961,17,0,1,7,CCOC(=O)C/C=C(/c1cccc(c1)OC)\OP(=O)(OCC)OCC,O1O1O1O2,372.3540000000002,5,5.0
Lan2-CMP230,C17H25O7P,19.84,CDCl3,372.349961,17,0,1,7,CCOC(=O)C(P(=O)(OCC)OCC)CC(=O)c1ccc(cc1)OC,C1O1O1O2,372.354,5,5.0
Lan2-CMP231,C17H25O7P,-7.18,CDCl3,372.349961,17,0,1,7,CCOC(=O)C/C=C(/c1ccccc1OC)\OP(=O)(OCC)OCC,O1O1O1O2,372.3540000000002,5,5.0
Lan2-CMP232,C17H25O8P,-0.63,CDCl3,388.349361,17,0,1,8,CCCOP(=O)(OC(C(=O)OC)CCC(=O)OC)OCc1ccccc1,O1O1O1O2,388.3530000000001,5,5.0
Lan2-CMP233,C17H26FO4P,18.5,CDCl3,344.3581042,17,0,1,4,CCCC/C=C(\P(=O)(OCC)OCC)/C(c1ccc(cc1)F)O,C1O1O1O2,344.363,5,5.0
Lan2-CMP234,C17H26FO4P,19.0,CDCl3,344.3581042,17,0,1,4,CCCC/C(=C\P(=O)(OCC)OCC)/C(c1ccc(cc1)F)O,C1O1O1O2,344.363,5,5.0
Lan2-CMP238,C17H26NO2PS,29.0,CDCl3,339.432601,17,1,1,2,CCCN(P1(=O)C=C(C(O1)(C)C)Sc1ccccc1)CCC,C1N1O1O2,339.4410000000001,5,5.0
Lan2-CMP239,C17H26NO2PS,59.95,CDCl3,339.432601,17,1,1,2,CC1CC(C)OP(=S)(O1)Nc1ccc(cc1)C1CCCCC1,N1O1O1S2,339.44100000000026,5,5.0
Lan2-CMP240,C17H26NO2PS,63.02,CDCl3,339.432601,17,1,1,2,CC1CC(C)OP(=S)(O1)Nc1ccc(cc1)C1CCCCC1,N1O1O1S2,339.44100000000026,5,5.0
Lan2-CMP243,C17H26NO3P,13.3,CDCl3,323.367001,17,1,1,3,CCOP(=O)(/C(=C\c1ccccc1)/N1CCCCC1)OCC,C1O1O1O2,323.37300000000016,5,5.0
Lan2-CMP248,C17H26NO5P,20.4,CDCl3,355.365801,17,1,1,5,CCOC(=O)/C=C/N(CP(=O)(OCC)OCC)Cc1ccccc1,C1O1O1O2,355.37100000000004,5,5.0
Lan2-CMP250,C17H26NO6P,16.2,CDCl3,371.365201,17,1,1,6,CCOP(=O)(CC(=O)NCC(C(=O)OC)Cc1ccccc1)OCC,C1O1O1O2,371.3700000000001,5,5.0
Lan2-CMP251,C17H26N3O2P,12.02,CDCl3,335.381001,17,3,1,2,O=C(c1ccccc1)NP(=O)(N1CCCCC1)N1CCCCC1,N1N1N1O2,335.3880000000001,5,5.0
